"","OH_NUM","date_debut","date_fin","ID","ID_nom","occupation","densite","date_debut_OH","date_fin_OH","n_zone","diff_zone_occ","diff_zone_dens","n_diff_occ","n_diff_dens","NOM","V_USAGE","NOM_USAGE","V_URB","PORTEE"
"689","1212",1878,1956,"EU_37","tours_centre_1","urbaine","3",1200,1975,7,FALSE,FALSE,0,1,"habitation, Littre (rue) 9",37,"habitat","3",1
"690","1212",1957,1975,"EU_51","tours_centre_2","urbaine","3",1200,1975,7,FALSE,FALSE,0,1,"habitation, Littre (rue) 9",37,"habitat","3",1
"691","1213",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1800,5,FALSE,FALSE,0,1,"habitation, Paix (rue de la) 21bis",37,"habitat","3",1
"692","1213",1356,1499,"EU_20","chateauneuf_N","urbaine","2",1100,1800,5,FALSE,FALSE,0,1,"habitation, Paix (rue de la) 21bis",37,"habitat","3",1
"693","1213",1500,1621,"EU_26","tours_N_1","urbaine","2",1100,1800,5,FALSE,FALSE,0,1,"habitation, Paix (rue de la) 21bis",37,"habitat","3",1
"694","1213",1622,1799,"EU_27","tours_N_2","urbaine","2",1100,1800,5,FALSE,FALSE,0,1,"habitation, Paix (rue de la) 21bis",37,"habitat","3",1
"695","1213",1800,1800,"EU_29","tours_sm","urbaine","3",1100,1800,5,FALSE,TRUE,0,1,"habitation, Paix (rue de la) 21bis",37,"habitat","3",1
"696","1214",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,2015,7,FALSE,FALSE,0,1,"habitation, Paix (rue de la) 23",37,"habitat","3",1
"697","1214",1356,1499,"EU_20","chateauneuf_N","urbaine","2",1100,2015,7,FALSE,FALSE,0,1,"habitation, Paix (rue de la) 23",37,"habitat","3",1
"698","1214",1500,1621,"EU_26","tours_N_1","urbaine","2",1100,2015,7,FALSE,FALSE,0,1,"habitation, Paix (rue de la) 23",37,"habitat","3",1
"699","1214",1622,1799,"EU_27","tours_N_2","urbaine","2",1100,2015,7,FALSE,FALSE,0,1,"habitation, Paix (rue de la) 23",37,"habitat","3",1
"700","1214",1800,1877,"EU_29","tours_sm","urbaine","3",1100,2015,7,FALSE,TRUE,0,1,"habitation, Paix (rue de la) 23",37,"habitat","3",1
"701","1214",1878,1956,"EU_37","tours_centre_1","urbaine","3",1100,2015,7,FALSE,FALSE,0,1,"habitation, Paix (rue de la) 23",37,"habitat","3",1
"702","1214",1957,2015,"EU_51","tours_centre_2","urbaine","3",1100,2015,7,FALSE,FALSE,0,1,"habitation, Paix (rue de la) 23",37,"habitat","3",1
"703","1215",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,2015,7,FALSE,FALSE,0,1,"habitation, Paix (rue de la) 32",37,"habitat","3",1
"704","1215",1356,1499,"EU_20","chateauneuf_N","urbaine","2",1100,2015,7,FALSE,FALSE,0,1,"habitation, Paix (rue de la) 32",37,"habitat","3",1
"705","1215",1500,1621,"EU_26","tours_N_1","urbaine","2",1100,2015,7,FALSE,FALSE,0,1,"habitation, Paix (rue de la) 32",37,"habitat","3",1
"706","1215",1622,1799,"EU_27","tours_N_2","urbaine","2",1100,2015,7,FALSE,FALSE,0,1,"habitation, Paix (rue de la) 32",37,"habitat","3",1
"707","1215",1800,1877,"EU_29","tours_sm","urbaine","3",1100,2015,7,FALSE,TRUE,0,1,"habitation, Paix (rue de la) 32",37,"habitat","3",1
"708","1215",1878,1956,"EU_37","tours_centre_1","urbaine","3",1100,2015,7,FALSE,FALSE,0,1,"habitation, Paix (rue de la) 32",37,"habitat","3",1
"709","1215",1957,2015,"EU_51","tours_centre_2","urbaine","3",1100,2015,7,FALSE,FALSE,0,1,"habitation, Paix (rue de la) 32",37,"habitat","3",1
"710","1216",1175,1355,"EU_11","suburbium_sm","urbaine","2",1175,1975,7,FALSE,FALSE,0,1,"habitation, Paix (rue de la) 38",37,"habitat","3",1
"711","1216",1356,1499,"EU_20","chateauneuf_N","urbaine","2",1175,1975,7,FALSE,FALSE,0,1,"habitation, Paix (rue de la) 38",37,"habitat","3",1
"712","1216",1500,1621,"EU_26","tours_N_1","urbaine","2",1175,1975,7,FALSE,FALSE,0,1,"habitation, Paix (rue de la) 38",37,"habitat","3",1
"713","1216",1622,1799,"EU_27","tours_N_2","urbaine","2",1175,1975,7,FALSE,FALSE,0,1,"habitation, Paix (rue de la) 38",37,"habitat","3",1
"714","1216",1800,1877,"EU_29","tours_sm","urbaine","3",1175,1975,7,FALSE,TRUE,0,1,"habitation, Paix (rue de la) 38",37,"habitat","3",1
"715","1216",1878,1956,"EU_37","tours_centre_1","urbaine","3",1175,1975,7,FALSE,FALSE,0,1,"habitation, Paix (rue de la) 38",37,"habitat","3",1
"716","1216",1957,1975,"EU_51","tours_centre_2","urbaine","3",1175,1975,7,FALSE,FALSE,0,1,"habitation, Paix (rue de la) 38",37,"habitat","3",1
"717","1217",1200,1355,"EU_11","suburbium_sm","urbaine","2",1200,2015,7,FALSE,FALSE,0,1,"habitation, Lamproie (rue de la) 6",37,"habitat","3",1
"718","1217",1356,1499,"EU_20","chateauneuf_N","urbaine","2",1200,2015,7,FALSE,FALSE,0,1,"habitation, Lamproie (rue de la) 6",37,"habitat","3",1
"719","1217",1500,1621,"EU_26","tours_N_1","urbaine","2",1200,2015,7,FALSE,FALSE,0,1,"habitation, Lamproie (rue de la) 6",37,"habitat","3",1
"720","1217",1622,1799,"EU_27","tours_N_2","urbaine","2",1200,2015,7,FALSE,FALSE,0,1,"habitation, Lamproie (rue de la) 6",37,"habitat","3",1
"721","1217",1800,1877,"EU_29","tours_sm","urbaine","3",1200,2015,7,FALSE,TRUE,0,1,"habitation, Lamproie (rue de la) 6",37,"habitat","3",1
"722","1217",1878,1956,"EU_37","tours_centre_1","urbaine","3",1200,2015,7,FALSE,FALSE,0,1,"habitation, Lamproie (rue de la) 6",37,"habitat","3",1
"723","1217",1957,2015,"EU_51","tours_centre_2","urbaine","3",1200,2015,7,FALSE,FALSE,0,1,"habitation, Lamproie (rue de la) 6",37,"habitat","3",1
"724","1218",1275,1355,"EU_11","suburbium_sm","urbaine","2",1275,2015,7,FALSE,FALSE,0,1,"habitation, Constantine (rue de) 15",37,"habitat","3",1
"725","1218",1356,1499,"EU_20","chateauneuf_N","urbaine","2",1275,2015,7,FALSE,FALSE,0,1,"habitation, Constantine (rue de) 15",37,"habitat","3",1
"726","1218",1500,1621,"EU_26","tours_N_1","urbaine","2",1275,2015,7,FALSE,FALSE,0,1,"habitation, Constantine (rue de) 15",37,"habitat","3",1
"727","1218",1622,1799,"EU_27","tours_N_2","urbaine","2",1275,2015,7,FALSE,FALSE,0,1,"habitation, Constantine (rue de) 15",37,"habitat","3",1
"728","1218",1800,1877,"EU_31","tours_N_3","urbaine","2",1275,2015,7,FALSE,FALSE,0,1,"habitation, Constantine (rue de) 15",37,"habitat","3",1
"729","1218",1878,1956,"EU_37","tours_centre_1","urbaine","3",1275,2015,7,FALSE,TRUE,0,1,"habitation, Constantine (rue de) 15",37,"habitat","3",1
"730","1218",1957,2015,"EU_51","tours_centre_2","urbaine","3",1275,2015,7,FALSE,FALSE,0,1,"habitation, Constantine (rue de) 15",37,"habitat","3",1
"731","1219",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1475,2,FALSE,FALSE,0,0,"habitation, Constantine (rue de) 13",37,"habitat","3",1
"732","1219",1356,1475,"EU_20","chateauneuf_N","urbaine","2",1100,1475,2,FALSE,FALSE,0,0,"habitation, Constantine (rue de) 13",37,"habitat","3",1
"733","1220",1200,1355,"EU_16","stjulien_2","intermediaire","1",1200,2015,7,FALSE,FALSE,1,2,"habitation, Constantine (rue de) 25",37,"habitat","3",1
"734","1220",1356,1499,"EU_21","stjulien_3","urbaine","1",1200,2015,7,TRUE,FALSE,1,2,"habitation, Constantine (rue de) 25",37,"habitat","3",1
"735","1220",1500,1621,"EU_26","tours_N_1","urbaine","2",1200,2015,7,FALSE,TRUE,1,2,"habitation, Constantine (rue de) 25",37,"habitat","3",1
"736","1220",1622,1799,"EU_27","tours_N_2","urbaine","2",1200,2015,7,FALSE,FALSE,1,2,"habitation, Constantine (rue de) 25",37,"habitat","3",1
"737","1220",1800,1877,"EU_31","tours_N_3","urbaine","2",1200,2015,7,FALSE,FALSE,1,2,"habitation, Constantine (rue de) 25",37,"habitat","3",1
"738","1220",1878,1956,"EU_37","tours_centre_1","urbaine","3",1200,2015,7,FALSE,TRUE,1,2,"habitation, Constantine (rue de) 25",37,"habitat","3",1
"739","1220",1957,2015,"EU_51","tours_centre_2","urbaine","3",1200,2015,7,FALSE,FALSE,1,2,"habitation, Constantine (rue de) 25",37,"habitat","3",1
"740","1221",1200,1355,"EU_16","stjulien_2","intermediaire","1",1200,2015,7,FALSE,FALSE,1,2,"habitation, Commerce (rue du) 57",37,"habitat","3",1
"741","1221",1356,1499,"EU_21","stjulien_3","urbaine","1",1200,2015,7,TRUE,FALSE,1,2,"habitation, Commerce (rue du) 57",37,"habitat","3",1
"742","1221",1500,1621,"EU_26","tours_N_1","urbaine","2",1200,2015,7,FALSE,TRUE,1,2,"habitation, Commerce (rue du) 57",37,"habitat","3",1
"743","1221",1622,1799,"EU_27","tours_N_2","urbaine","2",1200,2015,7,FALSE,FALSE,1,2,"habitation, Commerce (rue du) 57",37,"habitat","3",1
"744","1221",1800,1877,"EU_31","tours_N_3","urbaine","2",1200,2015,7,FALSE,FALSE,1,2,"habitation, Commerce (rue du) 57",37,"habitat","3",1
"745","1221",1878,1956,"EU_37","tours_centre_1","urbaine","3",1200,2015,7,FALSE,TRUE,1,2,"habitation, Commerce (rue du) 57",37,"habitat","3",1
"746","1221",1957,2015,"EU_51","tours_centre_2","urbaine","3",1200,2015,7,FALSE,FALSE,1,2,"habitation, Commerce (rue du) 57",37,"habitat","3",1
"747","1222",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,2015,7,FALSE,FALSE,0,1,"habitation, Commerce (rue du) 63",37,"habitat","3",1
"748","1222",1356,1499,"EU_20","chateauneuf_N","urbaine","2",1100,2015,7,FALSE,FALSE,0,1,"habitation, Commerce (rue du) 63",37,"habitat","3",1
"749","1222",1500,1621,"EU_26","tours_N_1","urbaine","2",1100,2015,7,FALSE,FALSE,0,1,"habitation, Commerce (rue du) 63",37,"habitat","3",1
"750","1222",1622,1799,"EU_27","tours_N_2","urbaine","2",1100,2015,7,FALSE,FALSE,0,1,"habitation, Commerce (rue du) 63",37,"habitat","3",1
"751","1222",1800,1877,"EU_31","tours_N_3","urbaine","2",1100,2015,7,FALSE,FALSE,0,1,"habitation, Commerce (rue du) 63",37,"habitat","3",1
"752","1222",1878,1956,"EU_37","tours_centre_1","urbaine","3",1100,2015,7,FALSE,TRUE,0,1,"habitation, Commerce (rue du) 63",37,"habitat","3",1
"753","1222",1957,2015,"EU_51","tours_centre_2","urbaine","3",1100,2015,7,FALSE,FALSE,0,1,"habitation, Commerce (rue du) 63",37,"habitat","3",1
"754","1223",1300,1355,"EU_11","suburbium_sm","urbaine","2",1300,2015,7,FALSE,FALSE,0,1,"habitation, Paul-Louis-Courier (rue) 14",37,"habitat","3",1
"755","1223",1356,1499,"EU_20","chateauneuf_N","urbaine","2",1300,2015,7,FALSE,FALSE,0,1,"habitation, Paul-Louis-Courier (rue) 14",37,"habitat","3",1
"756","1223",1500,1621,"EU_26","tours_N_1","urbaine","2",1300,2015,7,FALSE,FALSE,0,1,"habitation, Paul-Louis-Courier (rue) 14",37,"habitat","3",1
"757","1223",1622,1799,"EU_27","tours_N_2","urbaine","2",1300,2015,7,FALSE,FALSE,0,1,"habitation, Paul-Louis-Courier (rue) 14",37,"habitat","3",1
"758","1223",1800,1877,"EU_31","tours_N_3","urbaine","2",1300,2015,7,FALSE,FALSE,0,1,"habitation, Paul-Louis-Courier (rue) 14",37,"habitat","3",1
"759","1223",1878,1956,"EU_37","tours_centre_1","urbaine","3",1300,2015,7,FALSE,TRUE,0,1,"habitation, Paul-Louis-Courier (rue) 14",37,"habitat","3",1
"760","1223",1957,2015,"EU_51","tours_centre_2","urbaine","3",1300,2015,7,FALSE,FALSE,0,1,"habitation, Paul-Louis-Courier (rue) 14",37,"habitat","3",1
"761","1224",1175,1355,"EU_11","suburbium_sm","urbaine","2",1175,1896,6,FALSE,FALSE,0,1,"habitation, Commerce (rue du) 102",37,"habitat","3",1
"762","1224",1356,1499,"EU_20","chateauneuf_N","urbaine","2",1175,1896,6,FALSE,FALSE,0,1,"habitation, Commerce (rue du) 102",37,"habitat","3",1
"763","1224",1500,1621,"EU_26","tours_N_1","urbaine","2",1175,1896,6,FALSE,FALSE,0,1,"habitation, Commerce (rue du) 102",37,"habitat","3",1
"764","1224",1622,1799,"EU_27","tours_N_2","urbaine","2",1175,1896,6,FALSE,FALSE,0,1,"habitation, Commerce (rue du) 102",37,"habitat","3",1
"765","1224",1800,1877,"EU_29","tours_sm","urbaine","3",1175,1896,6,FALSE,TRUE,0,1,"habitation, Commerce (rue du) 102",37,"habitat","3",1
"766","1224",1878,1896,"EU_37","tours_centre_1","urbaine","3",1175,1896,6,FALSE,FALSE,0,1,"habitation, Commerce (rue du) 102",37,"habitat","3",1
"767","1225",1200,1355,"EU_11","suburbium_sm","urbaine","2",1200,1400,2,FALSE,FALSE,0,0,"habitation, Commerce (rue du) 80",37,"habitat","3",1
"768","1225",1356,1400,"EU_20","chateauneuf_N","urbaine","2",1200,1400,2,FALSE,FALSE,0,0,"habitation, Commerce (rue du) 80",37,"habitat","3",1
"769","1226",1200,1355,"EU_11","suburbium_sm","urbaine","2",1200,2015,7,FALSE,FALSE,0,1,"habitation, President-Merville (rue du) 5",37,"habitat","3",1
"770","1226",1356,1499,"EU_20","chateauneuf_N","urbaine","2",1200,2015,7,FALSE,FALSE,0,1,"habitation, President-Merville (rue du) 5",37,"habitat","3",1
"771","1226",1500,1621,"EU_26","tours_N_1","urbaine","2",1200,2015,7,FALSE,FALSE,0,1,"habitation, President-Merville (rue du) 5",37,"habitat","3",1
"772","1226",1622,1799,"EU_27","tours_N_2","urbaine","2",1200,2015,7,FALSE,FALSE,0,1,"habitation, President-Merville (rue du) 5",37,"habitat","3",1
"773","1226",1800,1877,"EU_31","tours_N_3","urbaine","2",1200,2015,7,FALSE,FALSE,0,1,"habitation, President-Merville (rue du) 5",37,"habitat","3",1
"774","1226",1878,1956,"EU_37","tours_centre_1","urbaine","3",1200,2015,7,FALSE,TRUE,0,1,"habitation, President-Merville (rue du) 5",37,"habitat","3",1
"775","1226",1957,2015,"EU_51","tours_centre_2","urbaine","3",1200,2015,7,FALSE,FALSE,0,1,"habitation, President-Merville (rue du) 5",37,"habitat","3",1
"776","1227",1200,1355,"EU_11","suburbium_sm","urbaine","2",1200,1600,3,FALSE,FALSE,0,0,"habitation, Monnaie (rue de la) 11-13",37,"habitat","3",1
"777","1227",1356,1499,"EU_20","chateauneuf_N","urbaine","2",1200,1600,3,FALSE,FALSE,0,0,"habitation, Monnaie (rue de la) 11-13",37,"habitat","3",1
"778","1227",1500,1600,"EU_26","tours_N_1","urbaine","2",1200,1600,3,FALSE,FALSE,0,0,"habitation, Monnaie (rue de la) 11-13",37,"habitat","3",1
"779","1228",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1400,2,FALSE,FALSE,0,0,"habitation, Monnaie (rue de la) 19 / Orfevres (rue des) 8",37,"habitat","3",1
"780","1228",1356,1400,"EU_20","chateauneuf_N","urbaine","2",1100,1400,2,FALSE,FALSE,0,0,"habitation, Monnaie (rue de la) 19 / Orfevres (rue des) 8",37,"habitat","3",1
"781","1229",1300,1355,"EU_11","suburbium_sm","urbaine","2",1300,2015,7,FALSE,FALSE,0,1,"habitation, Monnaie (rue de la) 24",37,"habitat","3",1
"782","1229",1356,1499,"EU_20","chateauneuf_N","urbaine","2",1300,2015,7,FALSE,FALSE,0,1,"habitation, Monnaie (rue de la) 24",37,"habitat","3",1
"783","1229",1500,1621,"EU_26","tours_N_1","urbaine","2",1300,2015,7,FALSE,FALSE,0,1,"habitation, Monnaie (rue de la) 24",37,"habitat","3",1
"784","1229",1622,1799,"EU_27","tours_N_2","urbaine","2",1300,2015,7,FALSE,FALSE,0,1,"habitation, Monnaie (rue de la) 24",37,"habitat","3",1
"785","1229",1800,1877,"EU_29","tours_sm","urbaine","3",1300,2015,7,FALSE,TRUE,0,1,"habitation, Monnaie (rue de la) 24",37,"habitat","3",1
"786","1229",1878,1956,"EU_37","tours_centre_1","urbaine","3",1300,2015,7,FALSE,FALSE,0,1,"habitation, Monnaie (rue de la) 24",37,"habitat","3",1
"787","1229",1957,2015,"EU_51","tours_centre_2","urbaine","3",1300,2015,7,FALSE,FALSE,0,1,"habitation, Monnaie (rue de la) 24",37,"habitat","3",1
"788","1230",1300,1355,"EU_11","suburbium_sm","urbaine","2",1300,2015,7,FALSE,FALSE,0,1,"habitation, Monnaie (rue de la) 20",37,"habitat","3",1
"789","1230",1356,1499,"EU_20","chateauneuf_N","urbaine","2",1300,2015,7,FALSE,FALSE,0,1,"habitation, Monnaie (rue de la) 20",37,"habitat","3",1
"790","1230",1500,1621,"EU_26","tours_N_1","urbaine","2",1300,2015,7,FALSE,FALSE,0,1,"habitation, Monnaie (rue de la) 20",37,"habitat","3",1
"791","1230",1622,1799,"EU_27","tours_N_2","urbaine","2",1300,2015,7,FALSE,FALSE,0,1,"habitation, Monnaie (rue de la) 20",37,"habitat","3",1
"792","1230",1800,1877,"EU_29","tours_sm","urbaine","3",1300,2015,7,FALSE,TRUE,0,1,"habitation, Monnaie (rue de la) 20",37,"habitat","3",1
"793","1230",1878,1956,"EU_37","tours_centre_1","urbaine","3",1300,2015,7,FALSE,FALSE,0,1,"habitation, Monnaie (rue de la) 20",37,"habitat","3",1
"794","1230",1957,2015,"EU_51","tours_centre_2","urbaine","3",1300,2015,7,FALSE,FALSE,0,1,"habitation, Monnaie (rue de la) 20",37,"habitat","3",1
"795","1231",1175,1355,"EU_11","suburbium_sm","urbaine","2",1175,2015,7,FALSE,FALSE,0,1,"habitation, President-Merville (rue du) 11",37,"habitat","3",1
"796","1231",1356,1499,"EU_20","chateauneuf_N","urbaine","2",1175,2015,7,FALSE,FALSE,0,1,"habitation, President-Merville (rue du) 11",37,"habitat","3",1
"797","1231",1500,1621,"EU_26","tours_N_1","urbaine","2",1175,2015,7,FALSE,FALSE,0,1,"habitation, President-Merville (rue du) 11",37,"habitat","3",1
"798","1231",1622,1799,"EU_27","tours_N_2","urbaine","2",1175,2015,7,FALSE,FALSE,0,1,"habitation, President-Merville (rue du) 11",37,"habitat","3",1
"799","1231",1800,1877,"EU_29","tours_sm","urbaine","3",1175,2015,7,FALSE,TRUE,0,1,"habitation, President-Merville (rue du) 11",37,"habitat","3",1
"800","1231",1878,1956,"EU_37","tours_centre_1","urbaine","3",1175,2015,7,FALSE,FALSE,0,1,"habitation, President-Merville (rue du) 11",37,"habitat","3",1
"801","1231",1957,2015,"EU_51","tours_centre_2","urbaine","3",1175,2015,7,FALSE,FALSE,0,1,"habitation, President-Merville (rue du) 11",37,"habitat","3",1
"802","1232",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,2015,7,FALSE,FALSE,0,1,"habitation, President-Merville (rue du) 13",37,"habitat","3",1
"803","1232",1356,1499,"EU_20","chateauneuf_N","urbaine","2",1100,2015,7,FALSE,FALSE,0,1,"habitation, President-Merville (rue du) 13",37,"habitat","3",1
"804","1232",1500,1621,"EU_26","tours_N_1","urbaine","2",1100,2015,7,FALSE,FALSE,0,1,"habitation, President-Merville (rue du) 13",37,"habitat","3",1
"805","1232",1622,1799,"EU_27","tours_N_2","urbaine","2",1100,2015,7,FALSE,FALSE,0,1,"habitation, President-Merville (rue du) 13",37,"habitat","3",1
"806","1232",1800,1877,"EU_29","tours_sm","urbaine","3",1100,2015,7,FALSE,TRUE,0,1,"habitation, President-Merville (rue du) 13",37,"habitat","3",1
"807","1232",1878,1956,"EU_37","tours_centre_1","urbaine","3",1100,2015,7,FALSE,FALSE,0,1,"habitation, President-Merville (rue du) 13",37,"habitat","3",1
"808","1232",1957,2015,"EU_51","tours_centre_2","urbaine","3",1100,2015,7,FALSE,FALSE,0,1,"habitation, President-Merville (rue du) 13",37,"habitat","3",1
"809","1233",1175,1355,"EU_11","suburbium_sm","urbaine","2",1175,1400,2,FALSE,FALSE,0,0,"habitation, Petit-Soleil (rue du) 14",37,"habitat","3",1
"810","1233",1356,1400,"EU_20","chateauneuf_N","urbaine","2",1175,1400,2,FALSE,FALSE,0,0,"habitation, Petit-Soleil (rue du) 14",37,"habitat","3",1
"811","1235",1100,1250,"EU_11","suburbium_sm","urbaine","2",1100,1250,1,FALSE,FALSE,0,0,"habitation, Bons-Enfants (rue des) 7",37,"habitat","3",1
"812","1237",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1975,7,FALSE,FALSE,0,1,"habitation, Balais (rue des) 8 / Cuiller (rue de la) 11",37,"habitat","3",1
"813","1237",1356,1499,"EU_20","chateauneuf_N","urbaine","2",1100,1975,7,FALSE,FALSE,0,1,"habitation, Balais (rue des) 8 / Cuiller (rue de la) 11",37,"habitat","3",1
"814","1237",1500,1621,"EU_26","tours_N_1","urbaine","2",1100,1975,7,FALSE,FALSE,0,1,"habitation, Balais (rue des) 8 / Cuiller (rue de la) 11",37,"habitat","3",1
"815","1237",1622,1799,"EU_27","tours_N_2","urbaine","2",1100,1975,7,FALSE,FALSE,0,1,"habitation, Balais (rue des) 8 / Cuiller (rue de la) 11",37,"habitat","3",1
"816","1237",1800,1877,"EU_31","tours_N_3","urbaine","2",1100,1975,7,FALSE,FALSE,0,1,"habitation, Balais (rue des) 8 / Cuiller (rue de la) 11",37,"habitat","3",1
"817","1237",1878,1956,"EU_37","tours_centre_1","urbaine","3",1100,1975,7,FALSE,TRUE,0,1,"habitation, Balais (rue des) 8 / Cuiller (rue de la) 11",37,"habitat","3",1
"818","1237",1957,1975,"EU_51","tours_centre_2","urbaine","3",1100,1975,7,FALSE,FALSE,0,1,"habitation, Balais (rue des) 8 / Cuiller (rue de la) 11",37,"habitat","3",1
"819","1238",1300,1355,"EU_11","suburbium_sm","urbaine","2",1300,2015,7,FALSE,FALSE,0,1,"habitation, Grand-Marche (place du) 47",37,"habitat","3",1
"820","1238",1356,1499,"EU_20","chateauneuf_N","urbaine","2",1300,2015,7,FALSE,FALSE,0,1,"habitation, Grand-Marche (place du) 47",37,"habitat","3",1
"821","1238",1500,1621,"EU_26","tours_N_1","urbaine","2",1300,2015,7,FALSE,FALSE,0,1,"habitation, Grand-Marche (place du) 47",37,"habitat","3",1
"822","1238",1622,1799,"EU_27","tours_N_2","urbaine","2",1300,2015,7,FALSE,FALSE,0,1,"habitation, Grand-Marche (place du) 47",37,"habitat","3",1
"823","1238",1800,1877,"EU_29","tours_sm","urbaine","3",1300,2015,7,FALSE,TRUE,0,1,"habitation, Grand-Marche (place du) 47",37,"habitat","3",1
"824","1238",1878,1956,"EU_37","tours_centre_1","urbaine","3",1300,2015,7,FALSE,FALSE,0,1,"habitation, Grand-Marche (place du) 47",37,"habitat","3",1
"825","1238",1957,2015,"EU_51","tours_centre_2","urbaine","3",1300,2015,7,FALSE,FALSE,0,1,"habitation, Grand-Marche (place du) 47",37,"habitat","3",1
"826","1239",1300,1355,"EU_11","suburbium_sm","urbaine","2",1300,1700,4,FALSE,FALSE,0,0,"habitation, Grand-Marche (place du) 49-51",37,"habitat","3",1
"827","1239",1356,1499,"EU_20","chateauneuf_N","urbaine","2",1300,1700,4,FALSE,FALSE,0,0,"habitation, Grand-Marche (place du) 49-51",37,"habitat","3",1
"828","1239",1500,1621,"EU_26","tours_N_1","urbaine","2",1300,1700,4,FALSE,FALSE,0,0,"habitation, Grand-Marche (place du) 49-51",37,"habitat","3",1
"829","1239",1622,1700,"EU_27","tours_N_2","urbaine","2",1300,1700,4,FALSE,FALSE,0,0,"habitation, Grand-Marche (place du) 49-51",37,"habitat","3",1
"830","1240",1375,1499,"EU_20","chateauneuf_N","urbaine","2",1375,2015,6,FALSE,FALSE,0,1,"habitation, Arbalete (rue de l') 15",37,"habitat","3",1
"831","1240",1500,1621,"EU_26","tours_N_1","urbaine","2",1375,2015,6,FALSE,FALSE,0,1,"habitation, Arbalete (rue de l') 15",37,"habitat","3",1
"832","1240",1622,1799,"EU_27","tours_N_2","urbaine","2",1375,2015,6,FALSE,FALSE,0,1,"habitation, Arbalete (rue de l') 15",37,"habitat","3",1
"833","1240",1800,1877,"EU_29","tours_sm","urbaine","3",1375,2015,6,FALSE,TRUE,0,1,"habitation, Arbalete (rue de l') 15",37,"habitat","3",1
"834","1240",1878,1956,"EU_37","tours_centre_1","urbaine","3",1375,2015,6,FALSE,FALSE,0,1,"habitation, Arbalete (rue de l') 15",37,"habitat","3",1
"835","1240",1957,2015,"EU_51","tours_centre_2","urbaine","3",1375,2015,6,FALSE,FALSE,0,1,"habitation, Arbalete (rue de l') 15",37,"habitat","3",1
"836","1241",1100,1200,"EU_11","suburbium_sm","urbaine","2",1100,1200,1,FALSE,FALSE,0,0,"habitation, Arbalete (rue de l') 13",37,"habitat","3",1
"837","1242",1300,1355,"EU_06","centre_sm_2","urbaine","3",1300,2015,5,FALSE,FALSE,0,0,"habitation, Longue-Echelle (rue de la) 16-18",37,"habitat","3",1
"838","1242",1356,1799,"EU_19","chateauneuf_S","urbaine","3",1300,2015,5,FALSE,FALSE,0,0,"habitation, Longue-Echelle (rue de la) 16-18",37,"habitat","3",1
"839","1242",1800,1877,"EU_29","tours_sm","urbaine","3",1300,2015,5,FALSE,FALSE,0,0,"habitation, Longue-Echelle (rue de la) 16-18",37,"habitat","3",1
"840","1242",1878,1956,"EU_37","tours_centre_1","urbaine","3",1300,2015,5,FALSE,FALSE,0,0,"habitation, Longue-Echelle (rue de la) 16-18",37,"habitat","3",1
"841","1242",1957,2015,"EU_51","tours_centre_2","urbaine","3",1300,2015,5,FALSE,FALSE,0,0,"habitation, Longue-Echelle (rue de la) 16-18",37,"habitat","3",1
"842","1243",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1888,6,FALSE,FALSE,0,1,"habitation, Longue-Echelle (rue de la) 12",37,"habitat","3",1
"843","1243",1356,1499,"EU_20","chateauneuf_N","urbaine","2",1100,1888,6,FALSE,FALSE,0,1,"habitation, Longue-Echelle (rue de la) 12",37,"habitat","3",1
"844","1243",1500,1621,"EU_26","tours_N_1","urbaine","2",1100,1888,6,FALSE,FALSE,0,1,"habitation, Longue-Echelle (rue de la) 12",37,"habitat","3",1
"845","1243",1622,1799,"EU_27","tours_N_2","urbaine","2",1100,1888,6,FALSE,FALSE,0,1,"habitation, Longue-Echelle (rue de la) 12",37,"habitat","3",1
"846","1243",1800,1877,"EU_29","tours_sm","urbaine","3",1100,1888,6,FALSE,TRUE,0,1,"habitation, Longue-Echelle (rue de la) 12",37,"habitat","3",1
"847","1243",1878,1888,"EU_37","tours_centre_1","urbaine","3",1100,1888,6,FALSE,FALSE,0,1,"habitation, Longue-Echelle (rue de la) 12",37,"habitat","3",1
"848","1244",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1790,4,FALSE,FALSE,0,0,"habitation, Henri-Royer (rue) 6",44,"bâtiments ecclésiastiques","4",1
"849","1244",1356,1499,"EU_20","chateauneuf_N","urbaine","2",1100,1790,4,FALSE,FALSE,0,0,"habitation, Henri-Royer (rue) 6",44,"bâtiments ecclésiastiques","4",1
"850","1244",1500,1621,"EU_26","tours_N_1","urbaine","2",1100,1790,4,FALSE,FALSE,0,0,"habitation, Henri-Royer (rue) 6",44,"bâtiments ecclésiastiques","4",1
